3,110,18.0,114.0,13.0,14.0,-1,-1,-1,-1
4,110,16.0,114.0,14.0,14.0,-1,-1,-1,-1
1,111,1.0,103.0,14.0,12.0,-1,-1,-1,-1
2,111,7.0,104.0,14.0,13.0,-1,-1,-1,-1
3,111,11.0,103.0,16.0,14.0,-1,-1,-1,-1
4,111,7.0,105.0,16.0,14.0,-1,-1,-1,-1
1,112,2.0,117.0,13.0,13.0,-1,-1,-1,-1
2,112,0.0,114.0,9.0,11.0,-1,-1,-1,-1
3,112,0.0,102.0,10.0,12.0,-1,-1,-1,-1
4,112,0.0,94.0,7.0,11.0,-1,-1,-1,-1
1,113,191.0,39.0,14.0,14.0,-1,-1,-1,-1
2,113,195.0,40.0,12.0,14.0,-1,-1,-1,-1
3,113,200.0,34.0,14.0,12.0,-1,-1,-1,-1
4,113,203.0,41.0,13.0,11.0,-1,-1,-1,-1
1,114,185.0,426.0,17.0,13.0,-1,-1,-1,-1
2,114,189.0,428.0,13.0,14.0,-1,-1,-1,-1
3,114,191.0,426.0,16.0,14.0,-1,-1,-1,-1
4,114,186.0,424.0,16.0,14.0,-1,-1,-1,-1
1,115,177.0,75.0,14.0,13.0,-1,-1,-1,-1
2,115,176.0,77.0,12.0,13.0,-1,-1,-1,-1
3,115,169.0,83.0,12.0,18.0,-1,-1,-1,-1
4,115,167.0,79.0,14.0,15.0,-1,-1,-1,-1
5,116,145.0,191.0,14.0,12.0,-1,-1,-1,-1
5,117,73.0,498.0,13.0,13.0,-1,-1,-1,-1
5,118,145.0,171.0,14.0,14.0,-1,-1,-1,-1
5,119,160.0,55.0,13.0,13.0,-1,-1,-1,-1
5,120,83.0,456.0,18.0,14.0,-1,-1,-1,-1
5,121,81.0,0.0,14.0,12.0,-1,-1,-1,-1
5,122,179.0,452.0,11.0,12.0,-1,-1,-1,-1
5,123,82.0,508.0,12.0,11.0,-1,-1,-1,-1
5,124,38.0,90.0,15.0,13.0,-1,-1,-1,-1
5,125,8.0,379.0,11.0,9.0,-1,-1,-1,-1
5,126,1.0,109.0,13.0,15.0,-1,-1,-1,-1
5,127,49.0,207.0,15.0,12.0,-1,-1,-1,-1
5,128,216.0,60.0,8.0,15.0,-1,-1,-1,-1
5,129,93.0,527.0,13.0,11.0,-1,-1,-1,-1
5,130,49.0,384.0,14.0,13.0,-1,-1,-1,-1
5,131,103.0,442.0,14.0,15.0,-1,-1,-1,-1
5,132,80.0,474.0,15.0,13.0,-1,-1,-1,-1
5,133,0.0,13.0,8.0,11.0,-1,-1,-1,-1
5,134,209.0,10.0,13.0,12.0,-1,-1,-1,-1
5,135,0.0,34.0,14.0,12.0,-1,-1,-1,-1
5,136,138.0,503.0,15.0,16.0,-1,-1,-1,-1
5,137,131.0,356.0,13.0,13.0,-1,-1,-1,-1
5,138,32.0,535.0,18.0,8.0,-1,-1,-1,-1
5,139,52.0,18.0,13.0,15.0,-1,-1,-1,-1
5,140,210.0,161.0,13.0,13.0,-1,-1,-1,-1
5,141,204.0,102.0,13.0,12.0,-1,-1,-1,-1
5,142,0.0,454.0,8.0,11.0,-1,-1,-1,-1
5,143,211.0,32.0,11.0,13.0,-1,-1,-1,-1
5,144,202.0,115.0,10.0,12.0,-1,-1,-1,-1
4,145,145.0,365.0,16.0,13.0,-1,-1,-1,-1
5,145,144.0,365.0,17.0,12.0,-1,-1,-1,-1
4,146,25.0,415.0,13.0,14.0,-1,-1,-1,-1
5,146,27.0,414.0,13.0,15.0,-1,-1,-1,-1
4,147,107.0,53.0,14.0,14.0,-1,-1,-1,-1
5,147,119.0,59.0,13.0,12.0,-1,-1,-1,-1
4,148,186.0,511.0,13.0,14.0,-1,-1,-1,-1
5,148,185.0,513.0,13.0,14.0,-1,-1,-1,-1
4,149,161.0,434.0,15.0,16.0,-1,-1,-1,-1
5,149,161.0,434.0,14.0,14.0,-1,-1,-1,-1
4,150,176.0,521.0,14.0,17.0,-1,-1,-1,-1
5,150,176.0,525.0,14.0,15.0,-1,-1,-1,-1
4,151,11.0,364.0,13.0,12.0,-1,-1,-1,-1
5,151,12.0,368.0,11.0,11.0,-1,-1,-1,-1
4,152,25.0,75.0,15.0,15.0,-1,-1,-1,-1
5,152,17.0,74.0,15.0,15.0,-1,-1,-1,-1
4,153,204.0,140.0,11.0,15.0,-1,-1,-1,-1
5,153,203.0,144.0,13.0,13.0,-1,-1,-1,-1
4,154,80.0,530.0,14.0,13.0,-1,-1,-1,-1
5,154,76.0,532.0,15.0,10.0,-1,-1,-1,-1
4,155,124.0,72.0,12.0,11.0,-1,-1,-1,-1
5,155,114.0,72.0,13.0,13.0,-1,-1,-1,-1
4,156,217.0,358.0,7.0,11.0,-1,-1,-1,-1
5,156,215.0,356.0,9.0,14.0,-1,-1,-1,-1
4,157,174.0,112.0,11.0,10.0,-1,-1,-1,-1
5,157,169.0,116.0,14.0,12.0,-1,-1,-1,-1
4,158,207.0,457.0,14.0,15.0,-1,-1,-1,-1
5,158,202.0,458.0,14.0,16.0,-1,-1,-1,-1
4,159,26.0,0.0,14.0,9.0,-1,-1,-1,-1
5,159,33.0,0.0,13.0,9.0,-1,-1,-1,-1
4,160,153.0,9.0,15.0,16.0,-1,-1,-1,-1
